TIME,OPEN,HIGH,LOW,CLOSE,VOLUME,SUSPICIOUS
36758000,1405600,1405600,1405600,1405600,1000,0
36759000,1405500,1405600,1405500,1405600,1000,0
36760000,1405600,1405600,1405500,1405500,300,0
36761000,1405600,1405600,1405500,1405500,7200,0
36762000,1405500,1405600,1405400,1405500,22900,0
36763000,1405500,1405500,1405400,1405500,16622,0
36766000,1405600,1405600,1405500,1405500,600,0
36767000,1405600,1405800,1405600,1405800,34887,0
36768000,1405800,1405800,1405800,1405800,100,0
36769000,1405800,1405800,1405700,1405700,7012,0
36770000,1405600,1405700,1405600,1405600,632,0
36771000,1405600,1405600,1405600,1405600,100,0
36772000,1405700,1405700,1405600,1405700,1600,0
36773000,1405700,1405900,1405700,1405700,23725,0
36774000,1405700,1405800,1405700,1405800,900,0
36775000,1405800,1405800,1405800,1405800,1100,0
36776000,1405800,1405800,1405700,1405700,200,0
36777000,1405800,1405800,1405700,1405700,2773,0
36778000,1405800,1405800,1405800,1405800,100,0
36779000,1405900,1405900,1405800,1405900,300,0
36780000,1405900,1405900,1405800,1405800,3763,0
36781000,1405900,1406500,1405900,1406500,703500,0
36782000,1405900,1406100,1405900,1406100,15276,0
36783000,1406100,1406100,1406100,1406100,1296,0
36785000,1406100,1406100,1406000,1406100,6408,0
36786000,1406000,1406100,1406000,1406100,5173,0
36787000,1406200,1406200,1406200,1406200,100,0
36788000,1406200,1406200,1406100,1406100,1300,0
36789000,1406200,1406200,1406200,1406200,100,0
36790000,1406200,1406200,1406200,1406200,4900,0
36791000,1406100,1406200,1406100,1406200,6200,0
36792000,1406100,1406200,1406100,1406200,500,0
36794000,1406200,1406200,1406200,1406200,5000,0
36796000,1406200,1406200,1406200,1406200,200,0
36797000,1406200,1406200,1406000,1406100,31584,0
36798000,1406000,1406100,1406000,1406100,1165,0
36800000,1406100,1406100,1406100,1406100,100,0
36802000,1406100,1406100,1406100,1406100,3000,0
36803000,1406100,1406100,1406000,1406100,1500,0
36804000,1406100,1406100,1406000,1406100,400,0
36805000,1406100,1406100,1406100,1406100,700,0
36806000,1406100,1406100,1406100,1406100,1700,0
36808000,1406000,1406000,1406000,1406000,100,0
36809000,1406200,1406200,1406200,1406200,100,0
36810000,1406200,1406200,1406000,1406000,6005,0
36812000,1406100,1406100,1405900,1405900,14668,0
36813000,1405900,1406000,1405900,1405900,8756,0
36814000,1406000,1406000,1405900,1405900,3066,0
36815000,1405900,1406000,1405900,1406000,700,0
36816000,1405900,1406000,1405900,1405900,1466,0
36817000,1405900,1405900,1405900,1405900,3000,0
36818000,1405900,1406000,1405900,1406000,7500,0
36819000,1406000,1406300,1406000,1406200,46555,0
36820000,1406300,1406300,1406200,1406200,1800,0
36821000,1406300,1406300,1406200,1406200,2700,0
36822000,1406200,1406300,1406100,1406100,6200,0
36823000,1406100,1406200,1406100,1406200,954,0
36824000,1406200,1406200,1406000,1406100,29370,0
36825000,1406100,1406100,1406000,1406000,300,0
36826000,1406100,1406100,1406100,1406100,2800,0
36827000,1406100,1406100,1406000,1406000,5300,0
36828000,1406100,1406200,1406100,1406200,15107,0
36833000,1406200,1406200,1406200,1406200,100,0
36835000,1406200,1406300,1406200,1406300,30010,0
36836000,1406300,1406400,1406300,1406400,13095,0
36838000,1406400,1406400,1406100,1406100,13004,0
36839000,1406200,1406200,1406100,1406100,300,0
36840000,1406200,1406200,1406200,1406200,500,0
36844000,1406200,1406300,1406100,1406200,6500,0
36845000,1406300,1406400,1406200,1406300,17650,0
36846000,1406300,1406300,1406300,1406300,2858,0
36847000,1406400,1406400,1406200,1406200,15158,0
36848000,1406300,1406300,1406200,1406200,300,0
36849000,1406200,1406300,1406200,1406200,5367,0
36850000,1406200,1406200,1406200,1406200,3100,0
36854000,1406200,1406300,1406200,1406300,7691,0
36855000,1406200,1406200,1406200,1406200,100,0
36856000,1406300,1406300,1406300,1406300,1400,0
36857000,1406300,1406300,1406200,1406200,8564,0
36858000,1406200,1406200,1406100,1406100,300,0
36859000,1406200,1406200,1406200,1406200,3200,0
36860000,1406200,1406200,1406200,1406200,5800,0
36861000,1406200,1406200,1406200,1406200,2041,0
36862000,1406100,1406100,1406100,1406100,8000,0
36864000,1406200,1406200,1406100,1406100,200,0
36865000,1406200,1406200,1406100,1406100,202,0
36866000,1406200,1406200,1406200,1406200,500,0
36867000,1406200,1406400,1406200,1406400,13659,0
36868000,1406300,1406400,1406300,1406400,5279,0
36869000,1406400,1406400,1406300,1406300,40989,0
36870000,1406400,1406400,1406100,1406100,15600,0
36871000,1406100,1406200,1406100,1406100,5436,0
36872000,1406200,1406200,1406200,1406200,100,0
36873000,1406200,1406200,1406200,1406200,200,0
36874000,1406200,1406200,1406100,1406100,800,0
36875000,1406200,1406200,1406100,1406200,10898,0
36880000,1406100,1406100,1406100,1406100,200,0
36884000,1406100,1406100,1406000,1406100,600,0
36886000,1406100,1406100,1406000,1406100,8630,0
36887000,1406100,1406100,1406100,1406100,1200,0
36888000,1406000,1406100,1406000,1406100,1000,0
36889000,1406100,1406100,1406100,1406100,200,0
36890000,1406100,1406100,1406100,1406100,100,0
36891000,1406100,1406100,1406100,1406100,38716,0
36892000,1406000,1406100,1406000,1406100,1870,0
36893000,1406000,1406100,1406000,1406100,1500,0
36894000,1406100,1406100,1406000,1406000,221,0
36895000,1406100,1406100,1406000,1406000,300,0
36896000,1406100,1406100,1406100,1406100,6000,0
36897000,1406000,1406000,1406000,1406000,2500,0
36898000,1406100,1406100,1406100,1406100,2809,0
36899000,1406100,1406100,1406100,1406100,1200,0
36900000,1406100,1406100,1406000,1406000,6200,0
36901000,1406100,1406100,1406000,1406100,1189,0
36903000,1406000,1406100,1406000,1406100,600,0
36904000,1406100,1406100,1406100,1406100,100,0
36906000,1406100,1406100,1406100,1406100,1200,0
36907000,1406100,1406100,1406100,1406100,2428,0
36908000,1406100,1406100,1406000,1406000,300,0
36909000,1406000,1406000,1406000,1406000,670,0
36911000,1406100,1406100,1406100,1406100,100,0
36912000,1406100,1406100,1406000,1406100,2100,0
36914000,1406100,1406100,1406100,1406100,100,0
36915000,1406000,1406100,1405900,1405900,20269,0
36916000,1406000,1406000,1405900,1405900,28263,0
36917000,1405900,1405900,1405900,1405900,200,0
36919000,1405900,1405900,1405900,1405900,100,0
36920000,1405900,1405900,1405800,1405800,1600,0
36921000,1405800,1405900,1405800,1405900,300,0
36922000,1405800,1405900,1405500,1405500,55091,0
36923000,1405500,1405600,1405400,1405400,40529,0
36924000,1405400,1405400,1405400,1405400,3700,0
36925000,1405400,1405400,1405300,1405300,7027,0
36926000,1405300,1405400,1405300,1405300,1308,0
36927000,1405400,1405500,1405400,1405400,62933,0
36928000,1405400,1405400,1405300,1405400,2200,0
36929000,1405300,1405400,1405300,1405400,1617,0
36930000,1405300,1405300,1405200,1405300,28680,0
36931000,1405300,1405400,1405200,1405400,7200,0
36932000,1405300,1405300,1405300,1405300,1951,0
36934000,1405300,1405300,1405300,1405300,1150,0
36935000,1405400,1405400,1405400,1405400,100,0
36937000,1405300,1405300,1405300,1405300,300,0
36938000,1405400,1405400,1405400,1405400,500,0
36939000,1405400,1405400,1405400,1405400,2500,0
36940000,1405300,1405400,1405300,1405400,300,0
36941000,1405300,1405400,1405300,1405400,2100,0
36942000,1405300,1405300,1405300,1405300,100,0
36943000,1405300,1405400,1405300,1405300,2200,0
36944000,1405400,1405400,1405300,1405400,1200,0
36945000,1405400,1405400,1405300,1405300,5479,0
36947000,1405300,1405300,1405300,1405300,1000,0
36948000,1405200,1405200,1405200,1405200,1300,0
36950000,1405200,1405300,1405200,1405200,3300,0
36951000,1405200,1405300,1405100,1405100,12057,0
36952000,1405200,1405200,1405200,1405200,400,0
36953000,1405200,1405200,1405100,1405100,10400,0
36954000,1405100,1405100,1405100,1405100,1121,0
36955000,1405100,1405100,1405000,1405000,8023,0
36956000,1405000,1405100,1405000,1405100,2200,0
36957000,1405100,1405100,1405000,1405000,900,0
36958000,1405000,1405000,1405000,1405000,3387,0
36959000,1405100,1405100,1405100,1405100,500,0
36960000,1405100,1405100,1405100,1405100,2500,0
36961000,1405000,1405000,1405000,1405000,800,0
36962000,1405000,1405000,1404900,1405000,70479,0
36963000,1404900,1405100,1404900,1405000,32204,0
36964000,1405000,1405100,1405000,1405100,1100,0
36965000,1405000,1405100,1405000,1405100,600,0
36966000,1405000,1405000,1404900,1404900,3601,0
36967000,1405000,1405000,1405000,1405000,8503,0
36968000,1405000,1405000,1405000,1405000,3346,0
36969000,1405000,1405000,1405000,1405000,1500,0
36970000,1405000,1405000,1405000,1405000,25100,0
36971000,1405000,1405000,1405000,1405000,30375,0
36972000,1405000,1405400,1405000,1405400,39927,0
36973000,1405300,1405400,1405300,1405300,3800,0
36974000,1405400,1405400,1405300,1405400,6000,0
36975000,1405300,1405300,1405300,1405300,2600,0
36976000,1405400,1405400,1405300,1405300,3000,0
36977000,1405300,1405300,1405300,1405300,100,0
36978000,1405300,1405500,1405300,1405300,99867,0
36979000,1405400,1405500,1405300,1405500,42384,0
36980000,1405400,1405700,1405300,1405300,3700,0
36981000,1405300,1405300,1405300,1405300,5000,0
36982000,1405300,1405500,1405300,1405500,1000,0
36983000,1405400,1405400,1405400,1405400,500,0
36985000,1405300,1405500,1405300,1405500,34633,0
36986000,1405600,1405600,1405500,1405500,941,0
36987000,1405600,1405600,1405600,1405600,100,0
36988000,1405600,1405700,1405600,1405700,8734,0
36989000,1405600,1405700,1405600,1405700,700,0
36990000,1405700,1405700,1405700,1405700,509,0
36991000,1405700,1405700,1405700,1405700,4600,0
36992000,1405700,1405700,1405600,1405600,13952,0
36993000,1405600,1405700,1405600,1405600,6217,0
36994000,1405600,1405600,1405600,1405600,2014,0
36995000,1405700,1405700,1405700,1405700,5000,0
36997000,1405700,1405700,1405700,1405700,900,0
36998000,1405700,1405700,1405600,1405600,8651,0
36999000,1405600,1405600,1405600,1405600,1000,0
37000000,1405600,1405600,1405600,1405600,10386,0
37001000,1405600,1405700,1405600,1405700,1500,0
37002000,1405600,1405700,1405600,1405700,700,0
37003000,1405600,1405700,1405600,1405700,2100,0
37004000,1405700,1405700,1405700,1405700,15000,0
37005000,1405600,1405700,1405600,1405700,4614,0
37006000,1405600,1405600,1405600,1405600,300,0
37007000,1405600,1405600,1405600,1405600,1500,0
37008000,1405600,1405600,1405600,1405600,1400,0
37009000,1405600,1405900,1405600,1405800,30298,0
37010000,1405800,1405800,1405800,1405800,7962,0
37011000,1405800,1405800,1405700,1405700,1300,0
37012000,1405800,1405800,1405800,1405800,300,0
37013000,1405800,1405800,1405800,1405800,998,0
37014000,1405800,1405800,1405700,1405800,9171,0
37015000,1405800,1405800,1405800,1405800,1729,0
37017000,1405600,1405600,1405600,1405600,10300,0
37018000,1405600,1405600,1405600,1405600,200,0
37019000,1405600,1405700,1405600,1405700,2200,0
37020000,1405700,1405700,1405600,1405600,11300,0
37021000,1405600,1405700,1405600,1405700,400,0
37022000,1405700,1405700,1405700,1405700,300,0
37023000,1405600,1405700,1405600,1405700,4100,0
37024000,1405700,1405800,1405700,1405700,9799,0
37026000,1405800,1405900,1405800,1405800,8000,0
37027000,1405900,1405900,1405900,1405900,100,0
37028000,1405800,1405800,1405800,1405800,500,0
37029000,1405900,1406000,1405900,1405900,34353,0
37030000,1405800,1405900,1405800,1405900,5159,0
37031000,1405800,1405800,1405800,1405800,2900,0
37034000,1405800,1405900,1405800,1405900,1300,0
37035000,1405800,1405800,1405800,1405800,500,0
37036000,1405900,1405900,1405900,1405900,100,0
37037000,1405800,1405800,1405800,1405800,500,0
37038000,1405800,1405900,1405800,1405800,1100,0
37039000,1405900,1405900,1405900,1405900,100,0
37040000,1405900,1405900,1405700,1405700,600,0
37041000,1405900,1405900,1405900,1405900,150,0
37043000,1405900,1406000,1405900,1406000,4227,0
37044000,1405900,1405900,1405900,1405900,2100,0
37046000,1406000,1406000,1405600,1405600,13232,0
37047000,1405700,1405700,1405700,1405700,100,0
37049000,1405600,1405600,1405600,1405600,5000,0
37050000,1405700,1405700,1405700,1405700,100,0
37053000,1405600,1405600,1405600,1405600,117,0
37054000,1405600,1405600,1405600,1405600,5935,0
37055000,1405600,1405600,1405600,1405600,6688,0
37056000,1405600,1405600,1405500,1405600,800,0
37057000,1405600,1405600,1405600,1405600,200,0
37058000,1405600,1405600,1405600,1405600,100,0
37059000,1405500,1405600,1405500,1405600,5723,0
37061000,1405600,1405600,1405600,1405600,1000,0
37062000,1405600,1405600,1405500,1405500,300,0
37064000,1405600,1405600,1405600,1405600,400,0
37065000,1405600,1405700,1405600,1405600,10407,0
37066000,1405700,1405700,1405700,1405700,200,0
37067000,1405700,1405700,1405700,1405700,100,0
37071000,1405600,1405600,1405600,1405600,2800,0
37072000,1405600,1405600,1405600,1405600,2000,0
37074000,1405600,1405600,1405600,1405600,2000,0
37075000,1405700,1405900,1405700,1405900,23390,0
37076000,1405900,1405900,1405900,1405900,100,0
37077000,1405900,1405900,1405900,1405900,100,0
37078000,1405900,1405900,1405700,1405800,6534,0
37079000,1405800,1405900,1405800,1405800,5696,0
37080000,1405800,1405800,1405700,1405700,12000,0
37081000,1405600,1405600,1405600,1405600,100,0
37082000,1405600,1405900,1405600,1405900,235,0
37083000,1405700,1405700,1405700,1405700,200,0
37084000,1405700,1405700,1405700,1405700,200,0
37085000,1405700,1405700,1405700,1405700,300,0
37086000,1405700,1405700,1405700,1405700,200,0
37087000,1405700,1405700,1405700,1405700,100,0
37088000,1405700,1405700,1405700,1405700,200,0
37089000,1405700,1405700,1405700,1405700,200,0
37090000,1405700,1405700,1405500,1405600,10989,0
37091000,1405700,1405700,1405700,1405700,100,0
37092000,1405500,1405600,1405400,1405400,7286,0
37093000,1405400,1405400,1405400,1405400,1300,0
37095000,1405500,1405500,1405300,1405400,6275,0
37096000,1405400,1405400,1405400,1405400,1100,0
37097000,1405300,1405300,1405300,1405300,5274,0
37098000,1405300,1405300,1405300,1405300,500,0
37099000,1405400,1405400,1405400,1405400,100,0
37100000,1405400,1405700,1405400,1405400,6900,0
37101000,1405400,1405400,1405400,1405400,100,0
37102000,1405300,1405300,1405300,1405300,4770,0
37104000,1405300,1405400,1405300,1405400,1482,0
37107000,1405300,1405300,1405300,1405300,300,0
37108000,1405300,1405400,1405300,1405300,7422,0
37109000,1405300,1405300,1405300,1405300,1500,0
37111000,1405300,1405300,1405300,1405300,100,0
37112000,1405300,1405400,1405300,1405400,500,0
37113000,1405400,1405400,1405400,1405400,100,0
37114000,1405300,1405300,1405200,1405200,10300,0
37115000,1405200,1405200,1405100,1405100,14800,0
37116000,1405200,1405200,1405200,1405200,300,0
37117000,1405200,1405200,1405000,1405000,33100,0
37118000,1405100,1405100,1405000,1405100,35720,0
37119000,1405000,1405100,1405000,1405100,16713,0
37121000,1405100,1405100,1405100,1405100,1970,0
37123000,1405200,1405200,1405200,1405200,2400,0
37124000,1405100,1405100,1405100,1405100,500,0
37125000,1405100,1405200,1405100,1405200,846,0
37126000,1405200,1405200,1405100,1405100,800,0
37127000,1405100,1405200,1405100,1405200,1100,0
37128000,1405200,1405200,1405200,1405200,380,0
37131000,1405100,1405200,1405100,1405200,8697,0
37132000,1405300,1405400,1405200,1405200,34333,0
37133000,1405400,1405400,1405400,1405400,3458,0
37136000,1405400,1405400,1405400,1405400,2300,0
37137000,1405300,1405300,1405300,1405300,500,0
37138000,1405300,1405300,1405300,1405300,2645,0
37139000,1405300,1405300,1405300,1405300,2000,0
37140000,1405400,1405400,1405400,1405400,700,0
37143000,1405400,1405400,1405400,1405400,5100,0
37144000,1405300,1405400,1405300,1405400,5400,0
37146000,1405400,1405400,1405300,1405300,2400,0
37147000,1405400,1405400,1405400,1405400,300,0
37148000,1405400,1405400,1405300,1405300,1500,0
37149000,1405400,1405400,1405400,1405400,100,0
37150000,1405400,1405400,1405400,1405400,200,0
37152000,1405400,1405400,1405400,1405400,10100,0
37153000,1405500,1405500,1405500,1405500,13500,0
37154000,1405600,1405700,1405600,1405600,46165,0
37155000,1405600,1405600,1405600,1405600,700,0
37156000,1405600,1405600,1405500,1405500,19900,0
37157000,1405600,1405600,1405500,1405500,13400,0
37158000,1405400,1405400,1405400,1405400,300,0
37159000,1405500,1405500,1405500,1405500,200,0
37160000,1405400,1405400,1405400,1405400,1100,0
37161000,1405500,1405500,1405400,1405400,6426,0
37162000,1405400,1405500,1405300,1405500,11312,0
37163000,1405400,1405400,1405300,1405300,430,0
37164000,1405400,1405400,1405400,1405400,100,0
37165000,1405400,1405400,1405400,1405400,100,0
37166000,1405400,1405400,1405300,1405300,600,0
37168000,1405400,1405400,1405400,1405400,1121,0
37169000,1405300,1405300,1405200,1405300,17370,0
37170000,1405300,1405300,1405300,1405300,600,0
37171000,1405300,1405300,1405300,1405300,100,0
37172000,1405300,1405300,1405300,1405300,100,0
37173000,1405200,1405200,1405200,1405200,1300,0
37175000,1405300,1405300,1405300,1405300,300,0
37176000,1405300,1405300,1405300,1405300,300,0
37177000,1405300,1405300,1405300,1405300,600,0
37178000,1405200,1405300,1405200,1405300,5847,0
37181000,1405300,1405400,1405300,1405400,1200,0
37182000,1405300,1405300,1405300,1405300,200,0
37183000,1405300,1405300,1405300,1405300,100,0
37184000,1405400,1405400,1405100,1405100,17737,0
37185000,1405200,1405400,1405200,1405400,1200,0
37186000,1405100,1405200,1405100,1405100,1100,0
37187000,1405200,1405200,1405200,1405200,2700,0
37189000,1405100,1405100,1405100,1405100,5100,0
37190000,1405100,1405200,1405100,1405100,400,0
37191000,1405100,1405100,1405100,1405100,433,0
37192000,1405100,1405100,1405100,1405100,1800,0
37193000,1405100,1405200,1405000,1405100,12500,0
37194000,1405100,1405100,1405000,1405000,18932,0
37195000,1405000,1405100,1405000,1405000,12500,0
37197000,1405000,1405000,1405000,1405000,200,0
37198000,1405000,1405100,1405000,1405100,300,0
37199000,1405000,1405000,1405000,1405000,500,0
37200000,1405100,1405100,1405000,1405000,336,0
37201000,1405000,1405000,1405000,1405000,200,0
37202000,1405100,1405100,1405000,1405100,2600,0
37203000,1405000,1405100,1405000,1405100,1900,0
37205000,1405000,1405000,1405000,1405000,700,0
37206000,1405100,1405100,1405100,1405100,1000,0
37207000,1405000,1405000,1405000,1405000,1000,0
37209000,1405000,1405000,1405000,1405000,3923,0
37212000,1405100,1405100,1405100,1405100,400,0
